epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
36,0.2792494595050812,8.999999408842996e-06,2.1143996715545654,0.2964824140071869,1.7644082307815552
37,0.27759382128715515,8.999999408842996e-06,2.0676348209381104,0.29145729541778564,1.7636243104934692
38,0.2935982346534729,8.999999408842996e-06,2.112891435623169,0.29145729541778564,1.7676061391830444
39,0.28532010316848755,8.999999408842996e-06,2.083580255508423,0.2763819098472595,1.7738722562789917
40,0.28642383217811584,8.999999408842996e-06,2.0707619190216064,0.2763819098472595,1.7767829895019531
41,0.2803531885147095,8.999999408842996e-06,2.1035656929016113,0.28140702843666077,1.7751166820526123
42,0.2897351086139679,8.999999408842996e-06,2.0661470890045166,0.29145729541778564,1.7661083936691284
43,0.25441500544548035,8.999999408842996e-06,2.1051580905914307,0.30150753259658813,1.7709050178527832
44,0.2742825746536255,2.699999868127634e-06,2.1161763668060303,0.2964824140071869,1.7670575380325317
45,0.29415011405944824,2.699999868127634e-06,2.086702823638916,0.28140702843666077,1.7704155445098877
46,0.2935982346534729,2.699999868127634e-06,2.0605990886688232,0.29145729541778564,1.7700830698013306
47,0.2715231776237488,2.699999868127634e-06,2.070087432861328,0.29145729541778564,1.7729718685150146
48,0.2831125855445862,2.699999868127634e-06,2.051387071609497,0.29145729541778564,1.7699211835861206
49,0.2847682237625122,2.699999868127634e-06,2.0404016971588135,0.29145729541778564,1.7693467140197754
50,0.29139071702957153,2.699999868127634e-06,2.0238003730773926,0.28140702843666077,1.774726390838623
51,0.2704194188117981,2.699999868127634e-06,2.074252128601074,0.286432147026062,1.7720613479614258
52,0.2654525339603424,8.099999604382901e-07,2.0856573581695557,0.2964824140071869,1.7704083919525146
53,0.2770419418811798,8.099999604382901e-07,2.055358409881592,0.286432147026062,1.7715972661972046
54,0.2770419418811798,8.099999604382901e-07,2.0577168464660645,0.2964824140071869,1.7714170217514038
55,0.2665562927722931,8.099999604382901e-07,2.1162679195404053,0.30150753259658813,1.770948886871338
56,0.2798013389110565,8.099999604382901e-07,2.0208494663238525,0.2964824140071869,1.7747279405593872
57,0.2731788158416748,8.099999604382901e-07,2.077864170074463,0.2964824140071869,1.7713611125946045
58,0.2919425964355469,8.099999604382901e-07,2.066208839416504,0.30150753259658813,1.7718089818954468
59,0.2781457006931305,8.099999604382901e-07,2.0566654205322266,0.3065326511859894,1.7741175889968872
60,0.2924944758415222,2.4299998813148704e-07,2.0687320232391357,0.30150753259658813,1.7727984189987183
61,0.28256070613861084,2.4299998813148704e-07,2.083143949508667,0.30150753259658813,1.7720099687576294
62,0.2858719527721405,2.4299998813148704e-07,2.033306837081909,0.30150753259658813,1.770271897315979
63,0.29304635524749756,2.4299998813148704e-07,2.101374626159668,0.30150753259658813,1.773642897605896
64,0.27759382128715515,2.4299998813148704e-07,2.0813333988189697,0.30150753259658813,1.7748420238494873
65,0.2753863036632538,2.4299998813148704e-07,2.0656802654266357,0.30150753259658813,1.7718350887298584
66,0.2897351086139679,2.4299998813148704e-07,2.0601980686187744,0.30150753259658813,1.7725787162780762
67,0.2770419418811798,2.4299998813148704e-07,2.0583178997039795,0.3065326511859894,1.7719601392745972
68,0.2886313498020172,7.289999359727517e-08,2.1141796112060547,0.2964824140071869,1.7723441123962402
69,0.2781457006931305,7.289999359727517e-08,2.104234457015991,0.3065326511859894,1.7705210447311401
70,0.2753863036632538,7.289999359727517e-08,2.0465054512023926,0.3065326511859894,1.766815185546875
71,0.2947019934654236,7.289999359727517e-08,2.0392401218414307,0.30150753259658813,1.7663017511367798
72,0.29304635524749756,7.289999359727517e-08,2.0267333984375,0.3065326511859894,1.7661725282669067
73,0.2720750570297241,7.289999359727517e-08,2.077521562576294,0.30150753259658813,1.7690842151641846
74,0.2781457006931305,7.289999359727517e-08,2.080436944961548,0.30150753259658813,1.7704799175262451
75,0.2632450461387634,7.289999359727517e-08,2.135258674621582,0.2964824140071869,1.7701014280319214
76,0.26490065455436707,2.1869997368639815e-08,2.085509777069092,0.2964824140071869,1.7694991827011108
77,0.2831125855445862,2.1869997368639815e-08,2.052842855453491,0.3065326511859894,1.76814866065979
78,0.2869757115840912,2.1869997368639815e-08,2.033721923828125,0.30150753259658813,1.7691737413406372
79,0.27759382128715515,2.1869997368639815e-08,2.065772533416748,0.30150753259658813,1.7675358057022095
80,0.28752759099006653,2.1869997368639815e-08,2.0424883365631104,0.2964824140071869,1.770304799079895
81,0.2831125855445862,2.1869997368639815e-08,2.078761577606201,0.30150753259658813,1.7706127166748047
82,0.28752759099006653,2.1869997368639815e-08,2.0502312183380127,0.2964824140071869,1.7704730033874512
83,0.28918322920799255,2.1869997368639815e-08,2.0627920627593994,0.2964824140071869,1.7728469371795654
84,0.2792494595050812,9.99999993922529e-09,2.0394399166107178,0.30150753259658813,1.7713871002197266
85,0.28532010316848755,9.99999993922529e-09,2.0602567195892334,0.29145729541778564,1.7711455821990967
86,0.2836644649505615,9.99999993922529e-09,2.054128408432007,0.30150753259658813,1.7726894617080688
87,0.28642383217811584,9.99999993922529e-09,2.0385468006134033,0.29145729541778564,1.7682217359542847
88,0.2897351086139679,9.99999993922529e-09,2.0818848609924316,0.286432147026062,1.7686798572540283
89,0.2792494595050812,9.99999993922529e-09,2.1089041233062744,0.286432147026062,1.7699787616729736
90,0.2742825746536255,9.99999993922529e-09,2.076664447784424,0.29145729541778564,1.76811683177948
91,0.2847682237625122,9.99999993922529e-09,2.0636110305786133,0.2964824140071869,1.770187497138977
92,0.2836644649505615,9.99999993922529e-09,2.071265459060669,0.29145729541778564,1.7726880311965942
93,0.2869757115840912,9.99999993922529e-09,2.0360867977142334,0.286432147026062,1.7733213901519775
94,0.2809050679206848,9.99999993922529e-09,2.1055123805999756,0.28140702843666077,1.774976134300232
95,0.2781457006931305,9.99999993922529e-09,2.050976514816284,0.29145729541778564,1.7767537832260132
96,0.2588300108909607,9.99999993922529e-09,2.079472064971924,0.30150753259658813,1.7754747867584229
97,0.27373069524765015,9.99999993922529e-09,2.041660785675049,0.30150753259658813,1.7712880373001099
98,0.27373069524765015,9.99999993922529e-09,2.074579954147339,0.311557799577713,1.7717058658599854
99,0.26710817217826843,9.99999993922529e-09,2.0410282611846924,0.2964824140071869,1.7706485986709595
100,0.2676600515842438,9.99999993922529e-09,2.0840704441070557,0.30150753259658813,1.7699278593063354
101,0.27649006247520447,9.99999993922529e-09,2.080562114715576,0.29145729541778564,1.7687819004058838
102,0.2985651195049286,9.99999993922529e-09,2.0326743125915527,0.29145729541778564,1.7705274820327759
103,0.28807947039604187,9.99999993922529e-09,2.0332517623901367,0.2964824140071869,1.7716689109802246
104,0.2798013389110565,9.99999993922529e-09,2.0416526794433594,0.29145729541778564,1.7743438482284546
105,0.2781457006931305,9.99999993922529e-09,2.071423053741455,0.2964824140071869,1.7712615728378296
106,0.27483442425727844,9.99999993922529e-09,2.1149814128875732,0.2964824140071869,1.7719240188598633
107,0.2604856491088867,9.99999993922529e-09,2.0816855430603027,0.2964824140071869,1.7732903957366943
108,0.29304635524749756,9.99999993922529e-09,2.0275142192840576,0.29145729541778564,1.772998571395874
109,0.2676600515842438,9.99999993922529e-09,2.0293428897857666,0.30150753259658813,1.7748302221298218
110,0.2626931667327881,9.99999993922529e-09,2.088596820831299,0.30150753259658813,1.7710243463516235
111,0.2836644649505615,9.99999993922529e-09,2.0373172760009766,0.29145729541778564,1.7724828720092773
112,0.2792494595050812,9.99999993922529e-09,2.0184221267700195,0.29145729541778564,1.7714195251464844
113,0.27869758009910583,9.99999993922529e-09,2.0600533485412598,0.29145729541778564,1.7713922262191772
114,0.28421634435653687,9.99999993922529e-09,2.079324245452881,0.29145729541778564,1.7712279558181763
115,0.2798013389110565,9.99999993922529e-09,2.059929609298706,0.29145729541778564,1.775125503540039
116,0.2847682237625122,9.99999993922529e-09,2.060732126235962,0.30150753259658813,1.7703622579574585
117,0.2615894079208374,9.99999993922529e-09,2.10331392288208,0.29145729541778564,1.7696795463562012
118,0.2869757115840912,9.99999993922529e-09,2.089888334274292,0.30150753259658813,1.7698315382003784
119,0.2759381830692291,9.99999993922529e-09,2.0931172370910645,0.30150753259658813,1.7713927030563354
120,0.2770419418811798,9.99999993922529e-09,2.0983054637908936,0.2964824140071869,1.771544337272644
121,0.2753863036632538,9.99999993922529e-09,2.072504758834839,0.30150753259658813,1.7695964574813843
122,0.28918322920799255,9.99999993922529e-09,2.0551319122314453,0.30150753259658813,1.7701653242111206
123,0.2798013389110565,9.99999993922529e-09,2.023419141769409,0.2964824140071869,1.7740415334701538
124,0.28256070613861084,9.99999993922529e-09,2.0826423168182373,0.2964824140071869,1.773692011833191
125,0.2770419418811798,9.99999993922529e-09,2.03525447845459,0.2964824140071869,1.7704391479492188
126,0.3035320043563843,9.99999993922529e-09,2.036233901977539,0.30150753259658813,1.7713501453399658
127,0.2720750570297241,9.99999993922529e-09,2.06889009475708,0.29145729541778564,1.773459553718567
128,0.2676600515842438,9.99999993922529e-09,2.043058156967163,0.29145729541778564,1.7733641862869263
129,0.2924944758415222,9.99999993922529e-09,2.0611793994903564,0.29145729541778564,1.7741446495056152
130,0.2869757115840912,9.99999993922529e-09,2.0483932495117188,0.29145729541778564,1.7733491659164429
131,0.2759381830692291,9.99999993922529e-09,2.0862367153167725,0.286432147026062,1.7711584568023682
132,0.27759382128715515,9.99999993922529e-09,2.0652360916137695,0.2964824140071869,1.7721481323242188
133,0.2759381830692291,9.99999993922529e-09,2.0599570274353027,0.286432147026062,1.7714365720748901
134,0.28532010316848755,9.99999993922529e-09,2.0866923332214355,0.30150753259658813,1.7696231603622437
135,0.28532010316848755,9.99999993922529e-09,2.0666685104370117,0.2964824140071869,1.7709558010101318
136,0.3040838837623596,9.99999993922529e-09,2.0155751705169678,0.29145729541778564,1.770926594734192
137,0.27483442425727844,9.99999993922529e-09,2.108618974685669,0.286432147026062,1.7698073387145996
138,0.29690948128700256,9.99999993922529e-09,2.014972448348999,0.29145729541778564,1.7731343507766724
139,0.2831125855445862,9.99999993922529e-09,2.0342938899993896,0.2964824140071869,1.7706377506256104
140,0.2792494595050812,9.99999993922529e-09,2.040834426879883,0.286432147026062,1.768511414527893
141,0.2963576018810272,9.99999993922529e-09,2.0459413528442383,0.286432147026062,1.7701257467269897
142,0.28145694732666016,9.99999993922529e-09,2.059919595718384,0.29145729541778564,1.7705614566802979
143,0.2704194188117981,9.99999993922529e-09,2.028430223464966,0.29145729541778564,1.7725719213485718
144,0.2831125855445862,9.99999993922529e-09,2.027989149093628,0.29145729541778564,1.7717372179031372
145,0.2615894079208374,9.99999993922529e-09,2.102410316467285,0.29145729541778564,1.7711808681488037
146,0.2836644649505615,9.99999993922529e-09,2.047405481338501,0.2964824140071869,1.7717965841293335
147,0.27483442425727844,9.99999993922529e-09,2.075850009918213,0.29145729541778564,1.7710473537445068
148,0.27649006247520447,9.99999993922529e-09,2.08978009223938,0.29145729541778564,1.7701495885849
149,0.2803531885147095,9.99999993922529e-09,2.1312239170074463,0.2964824140071869,1.7707359790802002
150,0.2869757115840912,9.99999993922529e-09,2.050060987472534,0.29145729541778564,1.7730389833450317
151,0.28145694732666016,9.99999993922529e-09,2.0407564640045166,0.2964824140071869,1.7717746496200562
152,0.2847682237625122,9.99999993922529e-09,2.0385496616363525,0.29145729541778564,1.7703328132629395
153,0.26600441336631775,9.99999993922529e-09,2.1248674392700195,0.30150753259658813,1.7693148851394653
154,0.28145694732666016,9.99999993922529e-09,2.063795566558838,0.29145729541778564,1.7744941711425781
155,0.2869757115840912,9.99999993922529e-09,2.0530099868774414,0.29145729541778564,1.7739613056182861
156,0.2974613606929779,9.99999993922529e-09,2.074956178665161,0.29145729541778564,1.7742919921875
157,0.2820088267326355,9.99999993922529e-09,2.083298921585083,0.286432147026062,1.771776556968689
158,0.2643487751483917,9.99999993922529e-09,2.0689785480499268,0.286432147026062,1.7697714567184448
159,0.27649006247520447,9.99999993922529e-09,2.086042881011963,0.29145729541778564,1.7732590436935425
160,0.2963576018810272,9.99999993922529e-09,2.051652193069458,0.29145729541778564,1.773158073425293
161,0.2720750570297241,9.99999993922529e-09,2.078573703765869,0.29145729541778564,1.774713158607483
162,0.2935982346534729,9.99999993922529e-09,2.084045171737671,0.29145729541778564,1.770655632019043
163,0.2947019934654236,9.99999993922529e-09,2.0519800186157227,0.29145729541778564,1.7703933715820312
164,0.2693156599998474,9.99999993922529e-09,2.079301357269287,0.29145729541778564,1.773414969444275
165,0.28256070613861084,9.99999993922529e-09,2.061765670776367,0.2964824140071869,1.7729873657226562
166,0.28256070613861084,9.99999993922529e-09,2.0787439346313477,0.286432147026062,1.7750293016433716
167,0.2676600515842438,9.99999993922529e-09,2.0860939025878906,0.29145729541778564,1.7714762687683105
168,0.28642383217811584,9.99999993922529e-09,2.0682499408721924,0.2964824140071869,1.7724741697311401
169,0.2759381830692291,9.99999993922529e-09,2.099078893661499,0.2964824140071869,1.772512435913086
170,0.2803531885147095,9.99999993922529e-09,2.0548417568206787,0.311557799577713,1.7707282304763794
171,0.28642383217811584,9.99999993922529e-09,2.059979200363159,0.3065326511859894,1.7690322399139404
172,0.27869758009910583,9.99999993922529e-09,2.041247606277466,0.3065326511859894,1.7705340385437012
173,0.26876381039619446,9.99999993922529e-09,2.0929524898529053,0.29145729541778564,1.7731977701187134
174,0.28752759099006653,9.99999993922529e-09,2.0392987728118896,0.2964824140071869,1.772947072982788
175,0.27097129821777344,9.99999993922529e-09,2.087398052215576,0.29145729541778564,1.77226984500885
176,0.2759381830692291,9.99999993922529e-09,2.053497314453125,0.30150753259658813,1.7705094814300537
177,0.27649006247520447,9.99999993922529e-09,2.070035934448242,0.3065326511859894,1.7690178155899048
