epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
72,0.9548611044883728,0.0002500000118743628,0.12563465535640717,0.9045138955116272,0.27010276913642883
73,0.9398148059844971,0.0002500000118743628,0.1575542688369751,0.8645833134651184,0.3841455578804016
74,0.9427083134651184,0.0002500000118743628,0.15473788976669312,0.90625,0.2830790579319
75,0.953125,0.0002500000118743628,0.1349165290594101,0.84375,0.48641225695610046
76,0.9479166865348816,0.0002500000118743628,0.16073395311832428,0.8680555820465088,0.429111123085022
77,0.9508101940155029,0.0001250000059371814,0.1341283917427063,0.8385416865348816,0.49871233105659485
78,0.9484953880310059,0.0001250000059371814,0.13613350689411163,0.9253472089767456,0.213370680809021
79,0.9583333134651184,0.0001250000059371814,0.12019506841897964,0.9357638955116272,0.22848160564899445
80,0.9681712985038757,0.0001250000059371814,0.09799699485301971,0.9322916865348816,0.2507551312446594
81,0.9542824029922485,0.0001250000059371814,0.1273435801267624,0.9409722089767456,0.17129333317279816
82,0.9629629850387573,0.0001250000059371814,0.10854708403348923,0.9270833134651184,0.1981613039970398
83,0.9641203880310059,0.0001250000059371814,0.11223217844963074,0.9045138955116272,0.3066672086715698
84,0.9635416865348816,0.0001250000059371814,0.10607274621725082,0.921875,0.2286432385444641
85,0.9681712985038757,0.0001250000059371814,0.10318177193403244,0.9253472089767456,0.2660205364227295
86,0.9635416865348816,0.0001250000059371814,0.10569339245557785,0.9114583134651184,0.2658770978450775
